"WS_ID","WS_DATE","WS_TIME","PLATFORM_CD","LATITUDE","LONGITUDE","TRIPTYPE_CD","DATASOURCE_CD","WINDDIR_CD","BEAUFORT_CD","VESSSPEED","VESSHEAD_CD","ALTITUDE","GLAREL_CD","GLARER_CD","VISIBILITY_CD","CLOUD_CD","SIGHTOBS_CD","BATCH_ID","DATE_ENTERED","DATA_TYPE","REGION_CD","DATACENTER_CD","RESTRICTION_CD","WS_TIME_UTC","DATE_UPDATED","PLATFORM_TYPE_CD","TRIP_FLIGHT_NUMBER","MMSI","LCQECODE_CD","LOC_UNCERTAINTY_QUANTITATIVE","MAINTAINER_CD","DATA_TYPE_CD","WS_DATETIME","WS_DATETIME_UTC","SUSPECTED_DATA_ISSUE","TRIPTYPE_LEGACY_CD","DATASOURCE_LEGACY_CD","WS_EVENT_ID","WS_ID_1","EVENT_CD","GEAR_CD","SPECIES_CD","IDREL_CD","BEST_COUNT","CL_CD","ANBEARING","ANHEAD_CD","NOGRPS","DISTANCE","GEARIMPACT_CD","COMMENTS","DATE_UPDATED_1","MIN_COUNT","MAX_COUNT","COUNT_UNCERTAINTY_CD","WS_DETAIL_ID","WS_EVENT_ID_1","WHALENO","WHALEID","MATURITY_CD","SWIMDIR_CD","FEATURE_TYPE_CD","FEATURE_DESC","MARKS","PHOTO_CD","COMMENTS_1","FRAME_REF","BEHAVIOUR_CD1","BEHAVIOUR_CD2","BEHAVIOUR_CD3","BEHAVIOUR_CD4","BEHAVIOUR_CD5","ANIMAL_CONDITION","LENGTH_RANGE","DATE_UPDATED_2","SPECIES_CD_1","COMMONNAME","URI","SCIENTIF"
85377,2014-06-19,2307,106,45.137166,-58.680666,27,23,99,13,,99,,9,9,9,0,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,2,"","",,,,1,2014-06-19 23:07:00,,"",27,23,117173,85377,1,0,7024,9,1,10,,99,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
85371,2014-06-20,2240,106,45.097166,-58.672,27,23,99,13,,99,,9,9,9,0,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,2,"","",,,,1,2014-06-20 22:40:00,,"",27,23,117167,85371,1,0,7024,9,1,10,,99,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
89441,2014-06-24,1400,187,46.6861,-60.345633,4,74,99,2,,99,,9,9,1,1,256,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,1,"","",,,,2,2014-06-24 14:00:00,,"",4,74,121670,89441,1,0,7023,1,1,0,,0,1,,9,"observed in shallow water (~10') in a cove of Ingonish Island.  Sighting from FaceBook",2021-03-22,,,1,31334,121670,3456,"",1,0,,"","",6,"Photos in folder named by date and Keltic Express.  Id'd by NEAQ via photos.","",40,,,,,"","",2021-03-22,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
89441,2014-06-24,1400,187,46.6861,-60.345633,4,74,99,2,,99,,9,9,1,1,256,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,1,"","",,,,2,2014-06-24 14:00:00,,"",4,74,214225,89441,1,0,7023,1,1,0,,0,1,,,"observed in shallow water (~10') in a cove of Ingonish Island.  Sighting from FaceBook",2021-03-22,,,1,31335,214225,,"calf of #3456",3,0,,"","",6,"photos in file named by Date and Keltic Express.  Id'd by NEAQ","",,,,,,"","",2021-03-22,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
89987,2014-06-27,1450,228,45.316667,-60.423333,27,23,99,0,,99,,9,9,1,1,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,1,"","",,,,1,2014-06-27 14:50:00,,"",27,23,122150,89987,1,0,930,9,4,10,,2,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
85492,2014-07-13,1545,77,47.029666,-60.5115,34,17,99,13,,99,,9,9,9,0,205,"",2016-12-07,"OPPORTUNISTIC","MAR","SABS","P",,2022-08-22,3,"","",,,,1,2014-07-13 15:45:00,,"",34,17,117292,85492,1,0,7023,1,1,0,,99,,,9,"",2021-03-18,,,1,31354,117292,3157,"",1,,,"","",,"","",40,,,,,"","",2022-03-25,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
85492,2014-07-13,1545,77,47.029666,-60.5115,34,17,99,13,,99,,9,9,9,0,205,"",2016-12-07,"OPPORTUNISTIC","MAR","SABS","P",,2022-08-22,3,"","",,,,1,2014-07-13 15:45:00,,"",34,17,214075,85492,1,0,7023,1,1,0,,,,,,"",2021-03-18,,,1,31355,214075,,"calf of 3157",3,,,"","",,"","",,,,,,"","",2021-03-18,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
85424,2014-07-18,,77,47.029833,-60.559333,4,88,99,13,,99,,9,9,9,0,221,"",2016-12-07,"","QC","SABS","P",,2022-07-29,3,"","",,,,2,2014-07-18 00:00:00,,"",4,88,117219,85424,1,0,7023,1,1,0,,12,1,,9,"",,,,1,29753,117219,,"",,,5,"callosities","",,"","",,,,,,"","",2021-03-18,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
90584,2014-07-18,,189,46.3557,-60.3975,18,,99,13,,99,,9,9,9,0,314,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2014-07-18 00:00:00,,"",18,9,122690,90584,1,0,7025,9,1,10,,99,,,9,"One metre long. Appeared malnourished. Moderate decomposition. Based on length, animal may have been weaned.",,,,,31808,122690,,"",3,99,0,"","",1,"","",0,,,,,"DEAD","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
85425,2014-07-21,,150,47.0415,-60.414166,4,88,99,13,,99,,9,9,9,0,221,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,1,"","",,,,2,2014-07-21 00:00:00,,"",4,88,117220,85425,1,0,7023,1,1,0,,,1,,9,"58 fathoms of water",,,,1,29754,117220,,"",,,5,"callosities","",,"","",,,,,,"","",2021-03-18,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
105966,2014-07-27,1037,62,45.61975,-60.21932,25,28,99,3,115.1,1,750,1,1,1,3,313,"NOAA Air Survey data Tim Cole 2014",2016-12-07,"EFFORT","MAR","NEFSC","P",,2022-08-22,,"","",,,,10,2014-07-27 10:37:00,,"",20,28,139939,105966,1,0,930,1,10,10,,99,,,9,"",,,,,51229,139939,,"",9,99,0,"","",1,"","",78,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
390787,2014-07-27,1236,62,45.0086,-60.0201,25,28,,5,114,,750,2,1,,2,313,"NARWSS_98-16",2018-08-17,"EFFORT","MAR","NEFSC","P",,2022-08-22,,"","",,,,10,2014-07-27 12:36:00,,"",20,33,181664,390787,1,0,7021,1,1,,,,,,,"",,,,,86077,181664,,"",9,,,"DISTURBANCE","",1,"","",,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
375619,2014-07-27,1003,62,45.1618,-60.5112,25,28,,4,100.9,,750,1,1,,3,,"NARWSS_98-16",2018-08-17,"EFFORT","MAR","NEFSC","P",,2022-08-22,,"","",,,,10,2014-07-27 10:03:00,,"",20,33,198814,375619,1,0,7031,2,15,,,,,,,"psi ",2021-10-20,,,,102857,198814,,"",9,,,"ANIMAL","",1,"","",18,,,,,"","",2022-03-25,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
110860,2014-07-27,1242,62,45.14762,-60.19251,25,28,99,5,105.8,14,750,3,1,1,2,313,"NOAA Air Survey data Tim Cole 2014",2016-12-07,"EFFORT","MAR","NEFSC","P",,2022-08-22,,"","",,,,10,2014-07-27 12:42:00,,"",20,28,141983,110860,1,0,7022,1,1,10,,3,,,9,"",,,,,53236,141983,,"",9,99,0,"","",1,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
109711,2014-07-27,1236,62,45.00863,-60.02012,25,28,99,4,114,14,750,2,1,1,2,313,"NOAA Air Survey data Tim Cole 2014",2016-12-07,"EFFORT","MAR","SABS","P",,2022-08-22,,"","",,,,10,2014-07-27 12:36:00,,"",20,28,141948,109711,1,0,7037,1,1,10,,10,,,9,"",,,,,53202,141948,,"",9,99,0,"","",1,"","",,,,,,"","",,7037,"FALSE KILLER WHALE","","Pseudorca crassidens"
110966,2014-07-27,1003,62,45.16188,-60.51123,25,28,99,4,100.9,6,750,1,1,1,3,313,"NOAA Air Survey data Tim Cole 2014",2016-12-07,"EFFORT","MAR","SABS","P",,2022-08-22,,"","",,,,10,2014-07-27 10:03:00,,"",20,28,142850,110966,1,0,7031,2,15,10,,6,,,9,"",2021-10-20,,,,54088,142850,,"",9,99,0,"","",1,"","",18,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
85438,2014-08-04,1607,106,45.571,-58.216,27,23,99,13,,99,,9,9,9,0,,"",2016-12-07,"","NL","SABS","P",,2022-07-29,2,"","",,,,1,2014-08-04 16:07:00,,"",27,23,117235,85438,1,0,920,1,1,10,,,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
90232,2014-08-07,800,2,45.8076,-59.4937,16,39,10,2,,99,,9,9,9,0,231,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,1,"","",,,,1,2014-08-07 08:00:00,,"",16,39,122380,90232,1,0,7022,9,1,10,,99,,,9,"",,,,,31705,122380,,"",9,99,0,"","",1,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
90235,2014-08-08,1000,2,46.4768,-59.8265,26,39,8,0,,99,,9,9,1,0,232,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2014-08-08 10:00:00,,"",11,11,122384,90235,1,0,7021,3,1,10,,99,,,9,"",,,,,31707,122384,,"",9,99,0,"","",1,"","",51,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
90235,2014-08-08,1000,2,46.4768,-59.8265,26,39,8,0,,99,,9,9,1,0,232,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2014-08-08 10:00:00,,"",11,11,122383,90235,1,0,7022,3,9,10,,99,,,9,"",,,,,31706,122383,,"",9,99,0,"","",1,"","",51,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
90233,2014-08-08,1000,2,45.8414,-59.8164,16,39,99,3,,99,,9,9,1,0,231,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,1,"","",,,,1,2014-08-08 10:00:00,,"",16,39,122381,90233,1,0,7021,9,3,10,,99,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
90234,2014-08-08,830,2,45.4689,-59.8411,26,39,8,0,,99,,9,9,1,0,232,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2014-08-08 08:30:00,,"",11,11,122382,90234,1,0,7022,9,1,10,,99,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
90236,2014-08-08,1240,2,46.7475,-60.2036,26,39,0,2,,99,,9,9,1,0,232,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2014-08-08 12:40:00,,"",11,11,122386,90236,1,0,933,3,1,10,,99,,,9,"",,,,,31709,122386,,"",9,99,0,"","",1,"","",14,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
90238,2014-08-10,1255,2,46.3722,-58.7826,26,39,99,2,,99,,9,9,1,0,232,"",2016-12-07,"","NL","SABS","P",,2022-07-29,,"","",,,,,2014-08-10 12:55:00,,"",11,11,122388,90238,1,0,7022,3,1,10,,99,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
89468,2014-08-23,1200,150,47.0597,-60.423467,4,88,99,13,,99,,9,9,9,0,221,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,1,"","",,,,2,2014-08-23 12:00:00,,"",4,88,121697,89468,1,0,7023,1,1,0,,4,1,,9,"no pictures taken- reported via Xmar Whalesightings",,,,1,,,,"",,,,"","",,"","",,,,,,"","",,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
442154,2014-09-29,1330,7,46.1033,-59.4645,26,22,2,5,,99,,9,9,1,0,7,"BATCH_HUDSON_HARD_COPY",2022-10-26,"","MAR","BIO","P",1630,,1,"","316024000",,,99,1,2014-09-29 13:30:00,2014-09-29 16:30:00,"",,,240411,442154,1,0,7031,3,4,,,,1,,9,"",,,,,132265,240411,,"",,,6,"Pectoral fin","",,"","",,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
90207,2014-12-09,1050,102,46.917667,-60.801667,17,22,99,2,,99,,9,9,1,0,261,"",2016-12-07,"","GULF","SABS","P",,2022-07-29,1,"","",,,,1,2014-12-09 10:50:00,,"",17,22,122358,90207,1,0,930,1,8,10,,99,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
90206,2014-12-09,955,102,46.971333,-60.802,17,22,99,3,,99,,9,9,1,0,261,"",2016-12-07,"","GULF","SABS","P",,2022-07-29,1,"","",,,,1,2014-12-09 09:55:00,,"",17,22,122357,90206,1,0,930,1,3,,,99,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
90204,2014-12-09,935,102,47.018,-60.677,17,22,4,3,,99,,9,9,1,0,261,"",2016-12-07,"","GULF","SABS","P",,2022-07-29,1,"","",,,,1,2014-12-09 09:35:00,,"",17,22,122355,90204,1,0,930,9,6,10,,99,,,9,"",,,,,31691,122355,,"",9,99,0,"","",1,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
90205,2014-12-09,945,102,46.988667,-60.702667,17,22,4,3,,99,,9,9,1,0,261,"",2016-12-07,"","GULF","SABS","P",,2022-07-29,1,"","",,,,1,2014-12-09 09:45:00,,"",17,22,122356,90205,1,0,7024,1,1,10,,99,,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
89438,2014-12-09,930,102,47.007333,-60.6945,27,22,4,2,,99,,9,9,1,0,261,"",2016-12-07,"","GULF","SABS","P",,2022-07-29,1,"","",,,,1,2014-12-09 09:30:00,,"",27,22,121667,89438,1,0,930,1,6,10,,99,1,,9,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
99007,2015-04-25,1347,7,46.2512,-59.1405,17,19,99,1,7.99,99,,9,9,7,0,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2015-04-25 13:47:00,,"",17,19,131583,99007,1,0,7027,9,2,10,,99,,200,9,"",,,,,42964,131583,,"",9,99,0,"","",1,"","",,,,,,"","",,7027,"WHALE-SEI","SEWH","Balaenoptera borealis"
442107,2015-05-05,1346,7,45.4245,-58.318,26,22,10,5,,99,,9,9,1,0,7,"BATCH_HUDSON_HARD_COPY",2022-10-26,"","MAR","BIO","P",1646,,1,"","316024000",,,99,1,2015-05-05 13:46:00,2015-05-05 16:46:00,"",,,240414,442107,1,0,7024,1,2,,,,1,,9,"Labrador Sea Trip",,,,,132268,240414,,"",,,2,"Relatively low blow","",,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
99061,2015-05-05,1419,7,45.2618,-59.0275,26,19,99,4,12.93,99,,9,9,1,0,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2015-05-05 14:19:00,,"",11,19,131586,99061,1,0,7036,9,1,10,,99,,50,9,"",,,,,42967,131586,,"",9,99,0,"","",1,"","",,,,,,"","",,7036,"CETACEAN (NS)","UNCE","Cetacea"
99231,2015-05-05,1612,7,45.3884,-58.4765,26,19,99,3,12.91,99,,9,9,1,0,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2015-05-05 16:12:00,,"",11,19,131366,99231,1,0,930,9,3,10,,99,,50,9,"",,,,,42747,131366,,"",9,99,0,"","",1,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
99095,2015-05-05,1642,7,45.4213,-58.3325,26,19,99,3,12.93,99,,9,9,1,0,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2015-05-05 16:42:00,,"",11,19,131368,99095,1,0,7024,9,2,10,,99,,0,9,"",,,,,42749,131368,,"",9,99,0,"","",1,"","",,,,,,"","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
98986,2015-05-05,1632,7,45.4104,-58.3802,26,19,99,3,12.78,99,,9,9,1,0,,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,,"","",,,,,2015-05-05 16:32:00,,"",11,19,131367,98986,1,0,930,9,2,10,,99,,50,9,"",,,,,42748,131367,,"",9,99,0,"","",1,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
442121,2015-05-05,1318,7,45.3943,-58.4493,26,22,10,5,,99,,9,9,1,0,7,"BATCH_HUDSON_HARD_COPY",2022-10-26,"","MAR","BIO","P",1618,,1,"","316024000",,,99,1,2015-05-05 13:18:00,2015-05-05 16:18:00,"",,,240413,442121,1,0,934,2,3,,,,1,,9,"Labrador Sea Trip",,,,,132267,240413,,"",,,1,"White patches on side","",,"","",,,,,,"","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
89417,2015-05-19,1015,186,45.84833,-59.72,33,22,99,13,,1,,0,0,9,0,,"",2016-12-07,"OPPORTUNISTIC","MAR","SABS","P",,2022-08-22,1,"","",,,,1,2015-05-19 10:15:00,,"",33,22,121633,89417,1,0,7023,2,2,0,,99,,,9,"Observed by crew of Cruise Ship.",,,,1,,,,"",,,,"","",,"","",,,,,,"","",,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
89422,2015-07-01,1430,187,46.7309,-60.327016,4,74,99,13,,99,,0,0,9,0,256,"",2016-12-07,"","MAR","SABS","P",,2022-08-22,1,"","",,,,2,2015-07-01 14:30:00,,"",4,74,121639,89422,1,0,7023,1,1,0,,99,,,9,"",,,,1,31330,121639,,"",1,0,6,"no dorsal fin, callosities and vshaped blow","",,"See FaceBook for pictures","",17,,,,,"","",,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
425138,2015-07-01,1024,475,46.8604,-60.8037,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-01 10:24:00,2015-07-01 13:24:00,"",,,229085,425138,1,0,7022,1,3,2,,99,1,,9,"",,1,3,2,124743,229085,,"",,,,"","",,"","",34,54,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425138,2015-07-01,1024,475,46.8604,-60.8037,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-01 10:24:00,2015-07-01 13:24:00,"",,,230780,425138,1,0,7024,1,1,0,,99,1,,9,"",,1,1,1,126403,230780,,"",,,,"","",,"","",34,54,,,,"ALIVE","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
424210,2015-07-01,1330,475,46.8581,-60.8369,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-01 13:30:00,2015-07-01 16:30:00,"",,,229086,424210,1,0,7022,1,1,0,,99,1,,9,"",,1,1,1,124744,229086,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425139,2015-07-01,1635,475,46.8522,-60.8315,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-01 16:35:00,2015-07-01 19:35:00,"",,,229091,425139,1,0,7021,1,3,1,,99,1,,9,"",,2,3,2,124749,229091,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
425443,2015-07-02,1700,475,46.8748,-60.8013,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-02 17:00:00,2015-07-02 20:00:00,"",,,229100,425443,1,0,7022,1,1,0,,99,1,,9,"",,1,1,1,124758,229100,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
423913,2015-07-02,1343,475,46.8542,-60.8176,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-02 13:43:00,2015-07-02 16:43:00,"",,,229095,423913,1,0,7022,1,2,1,,99,1,,9,"",,1,2,2,124753,229095,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
424214,2015-07-02,1737,475,46.8982,-60.7758,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-02 17:37:00,2015-07-02 20:37:00,"",,,229101,424214,1,0,7022,1,1,0,,99,1,,9,"",,1,1,1,126494,229101,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
424213,2015-07-02,1142,475,46.8676,-60.8265,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-02 11:42:00,2015-07-02 14:42:00,"",,,229094,424213,1,0,7022,1,1,0,,99,1,,9,"",,1,1,1,124752,229094,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
426103,2015-07-02,1648,475,46.8828,-60.8017,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-02 16:48:00,2015-07-02 19:48:00,"",,,229099,426103,1,0,7022,1,1,0,,99,1,,9,"",,1,1,1,124757,229099,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
426104,2015-07-02,1754,475,46.8951,-60.7693,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-02 17:54:00,2015-07-02 20:54:00,"",,,229102,426104,1,0,7022,1,2,0,,99,1,,9,"",,2,2,1,124759,229102,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425020,2015-07-03,1336,475,46.8766,-60.8107,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-03 13:36:00,2015-07-03 16:36:00,"",,,230781,425020,1,0,7022,1,2,1,,99,1,,9,"",,1,2,2,126404,230781,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425763,2015-07-03,1630,475,46.87,-60.8151,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-03 16:30:00,2015-07-03 19:30:00,"",,,229106,425763,1,0,7024,1,2,1,,99,1,,9,"",,1,2,2,124763,229106,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
426105,2015-07-03,1431,475,46.8998,-60.7634,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-03 14:31:00,2015-07-03 17:31:00,"",,,229104,426105,1,0,7022,1,1,0,,99,1,,9,"",,1,1,1,124761,229104,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425140,2015-07-03,1620,475,46.8558,-60.7971,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-03 16:20:00,2015-07-03 19:20:00,"",,,229105,425140,1,0,7022,1,2,1,,99,1,,9,"",,1,2,2,124762,229105,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425143,2015-07-04,1810,475,46.8727,-60.8025,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-04 18:10:00,2015-07-04 21:10:00,"",,,229111,425143,1,0,7022,1,1,0,,99,1,,9,"",,1,1,1,124768,229111,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425142,2015-07-04,1707,475,46.8834,-60.7962,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-04 17:07:00,2015-07-04 20:07:00,"",,,229110,425142,1,0,7022,1,6,3,,99,1,,9,"",,2,6,2,124767,229110,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425141,2015-07-04,1531,475,46.871,-60.8184,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-04 15:31:00,2015-07-04 18:31:00,"",,,229109,425141,1,0,7022,1,3,2,,99,1,,9,"",,1,3,2,124766,229109,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
424517,2015-07-05,1315,475,46.8581,-60.8317,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-05 13:15:00,2015-07-05 16:15:00,"",,,229115,424517,1,0,7022,1,1,0,,99,1,,9,"",,1,1,1,124772,229115,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
425767,2015-07-05,1620,475,46.8653,-60.8094,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2015-07-05 16:20:00,2015-07-05 19:20:00,"",,,229121,425767,1,0,7022,1,5,2,,99,1,,9,"",,3,5,2,124778,229121,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
